1,24,3,3,3,5,4,3,3,1,5,24,3,36,13,0,0,48
1,24,1,9,5,5,3,5,1,1,5,24,9,32,9,0,0,40
1,24,1,6,3,5,4,3,1,1,5,24,6,39,9,0,0,55
1,24,5,9,1,5,6,1,5,1,5,24,9,47,10,0,0,40
1,24,5,6,3,5,6,3,5,1,5,24,6,49,10,0,0,45
1,13,5,6,3,5,7,3,5,1,5,13,6,52,10,7688,0,55
1,24,5,13,3,6,5,3,5,1,6,24,13,44,10,0,0,40
1,24,5,6,3,5,4,3,5,1,5,24,6,36,10,0,0,50
2,24,5,9,3,2,4,3,5,2,2,24,9,40,10,0,0,30
2,24,13,10,3,1,0,3,13,2,1,24,10,17,6,0,0,6
2,24,1,4,3,1,0,3,1,2,1,24,4,18,9,0,0,38
2,24,5,6,1,4,2,1,5,2,4,24,6,30,10,0,0,25
2,30,1,5,3,6,10,3,1,2,6,30,5,66,9,0,0,50
1,24,3,9,3,6,8,3,3,1,6,24,9,59,13,0,0,50
1,24,1,11,5,5,2,5,1,1,5,24,11,30,9,0,0,40
1,24,1,8,3,5,6,3,1,1,5,24,8,50,9,0,0,50
2,24,1,10,3,1,1,3,1,2,1,24,10,24,9,0,0,25
1,27,10,3,3,5,2,3,10,1,5,27,3,28,15,0,0,99
2,24,15,3,5,4,5,5,15,2,4,24,3,44,14,0,0,40
1,24,14,3,3,6,1,3,14,1,6,24,3,25,11,0,0,40
1,24,15,6,3,5,5,3,15,1,5,24,6,45,14,0,0,50
1,24,1,12,3,6,1,3,1,1,6,24,12,20,9,0,0,40
2,24,14,3,3,2,10,3,14,2,2,24,3,67,11,0,0,40
1,24,10,3,6,5,4,6,10,1,5,24,3,40,15,0,0,45
1,24,1,11,5,5,7,5,1,1,5,24,11,52,9,0,0,40
1,24,7,3,3,6,3,3,7,1,6,24,3,34,16,0,0,50
1,16,6,3,5,5,4,5,6,1,5,16,3,37,12,0,0,45
1,24,13,10,1,1,0,1,13,1,1,24,10,17,6,0,0,4
2,24,14,4,3,4,1,3,14,2,4,24,4,25,11,0,0,42
1,8,3,3,5,6,3,5,3,1,6,8,3,35,13,0,0,40
2,24,15,6,3,6,9,3,15,2,6,24,6,63,14,0,0,40
2,24,5,11,5,1,4,5,5,2,1,24,11,38,10,0,0,40
1,28,3,11,3,5,3,3,3,1,5,28,11,33,13,0,0,60
2,24,15,3,5,4,7,5,15,2,4,24,3,51,14,0,0,40
1,2,7,3,2,5,9,2,7,1,5,2,3,64,16,0,0,50
1,24,5,15,1,6,6,1,5,1,6,24,15,50,10,0,0,40
1,24,13,12,3,6,0,3,13,1,6,24,12,18,6,0,0,56
1,24,15,3,3,6,10,3,15,1,6,24,3,67,14,0,0,99
1,24,1,9,3,5,6,3,1,1,5,24,9,46,9,0,0,40
1,24,3,8,6,5,8,6,3,1,5,24,8,60,13,0,0,50
2,24,1,13,3,6,2,3,1,2,6,24,13,29,9,0,0,40
2,24,5,10,3,1,2,3,5,2,1,24,10,30,10,0,0,40
1,7,7,3,2,6,8,2,7,1,6,7,3,56,16,2885,0,40
2,19,1,1,3,4,2,3,1,2,4,19,1,29,9,0,0,40
2,24,3,11,3,2,4,3,3,2,2,24,11,37,13,0,0,27
2,9,2,5,3,2,7,3,2,2,2,9,5,55,2,0,0,30
2,24,1,11,3,6,1,3,1,2,6,24,11,24,9,0,0,30
1,19,1,9,3,6,1,3,1,1,6,19,9,21,9,0,0,35
1,24,3,4,1,5,6,1,3,1,5,24,4,46,13,0,0,70
1,19,11,13,3,3,1,3,11,1,3,19,13,25,8,0,0,40
1,24,1,9,3,1,4,3,1,1,1,24,9,40,9,0,0,28
2,24,5,4,3,1,1,3,5,2,1,24,4,23,10,0,0,40
1,24,5,12,6,6,5,6,5,1,6,24,12,43,10,0,0,30
1,24,5,9,6,5,2,6,5,1,5,24,9,29,10,0,1485,60
2,27,13,10,3,3,8,3,13,2,3,27,10,59,6,0,0,40
1,13,5,10,3,1,0,3,5,1,1,13,10,18,10,0,0,35
1,24,1,6,3,1,2,3,1,1,1,24,6,28,9,0,0,32
2,24,16,11,3,1,0,3,16,2,1,24,11,17,7,0,0,15
1,24,1,13,3,5,7,3,1,1,5,24,13,53,9,0,0,40
2,5,12,5,3,3,1,3,12,2,3,5,5,22,3,0,0,40
1,24,1,9,3,6,9,3,1,1,6,24,9,63,9,0,0,40
2,24,15,4,3,4,3,3,15,2,4,24,4,32,14,0,0,45
2,24,1,11,5,2,4,5,1,2,2,24,11,40,9,0,0,35
1,30,10,3,6,5,9,6,10,1,5,30,3,61,15,0,0,50
1,24,1,9,3,6,3,3,1,1,6,24,9,35,9,0,1408,40
1,27,3,6,6,5,5,6,3,1,5,27,6,43,13,0,0,50
2,15,5,7,4,1,1,4,5,2,1,15,7,20,10,0,1602,40
1,24,5,9,6,6,6,6,5,1,6,24,9,48,10,0,0,40
2,24,3,3,2,6,8,2,3,2,6,24,3,56,13,0,0,40
1,24,1,11,5,5,7,5,1,1,5,24,11,51,9,0,0,40
1,24,5,9,3,6,3,3,5,1,6,24,9,34,10,0,0,40
1,24,5,4,3,5,5,3,5,1,5,24,4,44,10,0,1902,40
1,13,15,3,3,5,9,3,15,1,5,13,3,61,14,0,0,40
1,24,5,4,3,5,4,3,5,1,5,24,4,37,10,0,0,44
1,24,3,6,3,5,4,3,3,1,5,24,6,36,13,0,1977,40
1,24,5,13,3,6,3,3,5,1,6,24,13,34,10,0,0,40
2,24,5,4,3,1,1,3,5,2,1,24,4,23,10,0,0,25
1,24,15,3,5,6,9,5,15,1,6,24,3,63,14,0,0,40
2,24,1,7,4,6,9,4,1,2,6,24,7,63,9,0,0,11
1,24,15,6,5,5,6,5,15,1,5,24,6,47,14,0,1977,41
2,24,1,4,1,2,7,1,1,2,2,24,4,55,9,0,0,50
1,24,3,15,5,1,3,5,3,1,1,24,15,31,13,0,0,48
1,24,5,10,3,6,2,3,5,1,6,24,10,27,10,0,0,40
2,24,3,11,3,6,8,3,3,2,6,24,11,58,13,14084,0,40
1,24,5,15,5,5,2,5,5,1,5,24,15,28,10,0,0,48
2,24,8,13,3,6,7,3,8,2,6,24,13,52,4,0,0,64
1,24,1,11,5,5,3,5,1,1,5,24,11,31,9,0,0,50
2,24,5,11,3,2,7,3,5,2,2,24,11,53,10,0,0,38
2,24,5,14,3,6,5,3,5,2,6,24,14,43,10,0,0,50
1,24,1,8,5,2,5,5,1,1,2,24,8,43,9,0,0,40
1,24,15,6,1,6,6,1,15,1,6,24,6,50,14,0,0,80
1,24,1,7,4,5,10,4,1,1,5,24,7,68,9,0,0,35
1,24,16,10,3,5,4,3,16,1,5,24,10,37,7,0,0,40
1,24,1,13,3,6,2,3,1,1,6,24,13,26,9,0,0,40
2,24,16,4,3,6,1,3,16,2,6,24,4,22,7,0,0,40
1,24,5,4,3,5,1,3,5,1,5,24,4,22,10,0,0,55
1,24,5,9,3,5,8,3,5,1,5,24,9,59,10,15024,0,50
1,24,5,13,3,5,2,3,5,1,5,24,13,30,10,0,0,40
2,24,1,10,3,6,1,3,1,2,6,24,10,24,9,0,0,55
1,24,1,9,3,5,2,3,1,1,5,24,9,30,9,0,0,40
1,24,3,15,5,6,6,5,3,1,6,24,15,50,13,0,0,40
1,24,11,10,3,5,4,3,11,1,5,24,10,38,8,3942,0,40
1,24,1,11,3,5,2,3,1,1,5,24,11,29,9,0,0,40
1,24,1,4,3,5,10,3,1,1,5,24,4,76,9,1424,0,24
1,24,14,9,3,2,1,3,14,1,2,24,9,21,11,0,0,40
2,24,5,10,3,2,9,3,5,2,2,24,10,65,10,0,0,24
1,24,1,6,3,5,5,3,1,1,5,24,6,43,9,0,0,45
2,24,3,3,3,4,2,3,3,2,4,24,3,29,13,0,0,24
1,24,3,4,3,6,3,3,3,1,6,24,4,32,13,0,0,45
1,24,6,6,3,5,4,3,6,1,5,24,6,37,12,0,0,65
1,24,1,6,3,5,9,3,1,1,5,24,6,64,9,0,0,16
1,24,5,9,3,5,6,3,5,1,5,24,9,49,10,0,0,40
1,24,3,6,3,5,5,3,3,1,5,24,6,44,13,0,0,40
1,24,1,7,4,5,10,4,1,1,5,24,7,68,9,1409,0,15
1,24,3,6,3,5,3,3,3,1,5,24,6,34,13,7688,0,40
1,24,5,6,3,5,3,3,5,1,5,24,6,35,10,0,0,36
2,24,5,11,3,6,7,3,5,2,6,24,11,53,10,0,0,43
1,18,14,4,3,2,1,3,14,1,2,18,4,24,11,0,0,50
2,24,5,11,3,2,3,3,5,2,2,24,11,31,10,0,0,40
1,24,5,12,3,5,1,3,5,1,5,24,12,25,10,0,0,38
1,24,1,13,3,5,4,3,1,1,5,24,13,36,9,0,0,45
1,24,5,4,3,6,2,3,5,1,6,24,4,29,10,0,0,60
1,24,1,12,3,5,4,3,1,1,5,24,12,37,9,0,0,50
2,24,7,3,6,6,5,6,7,2,6,24,3,42,16,0,0,45
2,24,1,9,3,6,2,3,1,2,6,24,9,30,9,0,0,40
1,9,5,6,1,6,3,1,5,1,6,9,6,32,10,0,0,70
1,24,3,6,6,6,6,6,3,1,6,24,6,47,13,10520,0,45
1,24,1,9,3,6,5,3,1,1,6,24,9,44,9,0,0,40
1,24,1,4,3,1,1,3,1,1,1,24,4,19,9,0,0,40
1,24,1,6,3,5,1,3,1,1,5,24,6,22,9,0,0,48
1,24,4,9,3,5,7,3,4,1,5,24,9,51,5,0,0,50
1,24,1,9,3,5,10,3,1,1,5,24,9,69,9,0,0,16
1,24,16,7,4,5,10,4,16,1,5,24,7,73,7,0,0,8
2,24,16,7,4,3,0,4,16,2,3,24,7,18,7,0,0,20
1,24,1,3,6,6,3,6,1,1,6,24,3,33,9,0,0,40
2,24,5,11,5,6,1,5,5,2,6,24,11,22,10,0,0,55
2,24,3,14,3,6,3,3,3,2,6,24,14,33,13,0,0,45
2,24,5,11,5,3,1,5,5,2,3,24,11,20,10,0,0,40
1,24,5,9,6,5,2,6,5,1,5,24,9,28,10,0,0,40
2,24,1,1,3,6,1,3,1,2,6,24,1,25,9,0,0,40
1,24,1,10,3,6,2,3,1,1,6,24,10,27,9,0,0,48
1,24,1,12,3,1,1,3,1,1,1,24,12,22,9,0,0,40
1,24,1,8,6,5,10,6,1,1,5,24,8,67,9,0,0,35
1,24,1,6,1,5,3,1,1,1,5,24,6,31,9,0,0,40
2,24,5,7,4,2,4,4,5,2,2,24,7,36,10,0,0,25
1,39,10,3,5,5,5,5,10,1,5,39,3,43,15,0,0,50
2,24,3,3,3,6,3,3,3,2,6,24,3,33,13,0,0,40
2,24,1,3,6,4,4,6,1,2,4,24,3,37,9,0,0,35
1,24,1,12,3,5,2,3,1,1,5,24,12,27,9,0,0,60
1,24,5,12,3,6,4,3,5,1,6,24,12,36,10,0,0,40
2,24,6,4,3,6,3,3,6,2,6,24,4,33,12,0,0,45
1,28,3,4,3,5,9,3,3,1,5,28,4,63,13,15024,0,40
2,24,3,10,3,2,6,3,3,2,2,24,10,48,13,0,0,56
1,24,1,1,3,3,1,3,1,1,3,24,1,25,9,0,0,45
1,24,1,10,6,5,5,6,1,1,5,24,10,41,9,0,0,10
1,24,1,10,3,6,2,3,1,1,6,24,10,26,9,0,0,40
2,24,5,11,3,1,1,3,5,2,1,24,11,23,10,0,0,40
2,24,1,10,2,2,3,2,1,2,2,24,10,33,9,1831,0,40
1,15,15,3,2,5,2,2,15,1,5,15,3,30,14,0,0,17
2,24,1,10,6,6,10,6,1,2,6,24,10,67,9,0,0,20
1,24,1,4,3,5,3,3,1,1,5,24,4,32,9,0,0,55
1,24,1,9,6,6,6,6,1,1,6,24,9,48,9,0,0,60
2,24,1,10,3,6,7,3,1,2,6,24,10,51,9,0,0,24
1,7,15,4,3,6,4,3,15,1,6,7,4,39,14,0,0,40
1,24,3,3,1,5,4,1,3,1,5,24,3,40,13,0,0,60
1,24,1,12,3,5,4,3,1,1,5,24,12,40,9,0,0,40
1,19,1,13,3,3,1,3,1,1,3,19,13,19,9,0,0,40
2,24,1,1,3,2,2,3,1,2,2,24,1,28,9,0,0,36
1,24,3,3,3,5,6,3,3,1,5,24,3,47,13,0,0,60
2,24,5,3,3,6,1,3,5,2,6,24,3,20,10,0,0,20
1,24,1,6,3,3,5,3,1,1,3,24,6,41,9,914,0,40
2,24,5,10,3,4,2,3,5,2,4,24,10,29,10,0,0,40
1,24,3,6,3,5,4,3,3,1,5,24,6,40,13,0,0,50
2,24,1,6,3,6,9,3,1,2,6,24,6,61,9,0,0,40
1,19,16,9,3,6,1,3,16,1,6,19,9,25,7,0,0,40
1,24,1,13,3,5,2,3,1,1,5,24,13,26,9,0,0,40
2,24,3,11,3,6,5,3,3,2,6,24,11,43,13,0,0,40
1,24,8,9,3,6,0,3,8,1,6,24,9,17,4,0,0,45
2,24,15,3,5,2,5,5,15,2,2,24,3,43,14,9562,0,40
1,30,1,13,3,5,10,3,1,1,5,30,13,73,9,3471,0,40
2,24,5,13,5,1,6,5,5,2,1,24,13,46,10,0,0,40
1,24,5,10,3,1,1,3,5,1,1,24,10,19,10,0,0,20
1,24,1,13,3,6,4,3,1,1,6,24,13,37,9,0,0,40
1,24,5,11,3,5,2,3,5,1,5,24,11,26,10,0,0,40
1,24,1,4,3,1,6,3,1,1,1,24,4,47,9,0,1876,40
1,24,15,3,5,6,6,5,15,1,6,24,3,47,14,0,0,40
1,24,3,3,3,6,2,3,3,1,6,24,3,29,13,0,0,40
2,24,1,11,3,6,2,3,1,2,6,24,11,29,9,0,0,40
1,24,3,6,3,1,3,3,3,1,1,24,6,33,13,0,0,55
1,24,1,12,3,3,1,3,1,1,3,24,12,20,9,0,0,40
2,38,13,9,3,4,2,3,13,2,4,38,9,28,6,0,0,48
1,13,3,3,3,6,2,3,3,1,6,13,3,26,13,0,0,45
1,24,15,3,2,5,5,2,15,1,5,24,3,41,14,0,0,40
1,24,8,7,4,5,10,4,8,1,5,24,7,67,4,0,0,40
1,24,3,4,3,5,5,3,3,1,5,24,4,43,13,0,0,50
1,24,4,1,3,5,3,3,4,1,5,24,1,35,5,0,0,46
2,24,11,10,3,1,0,3,11,2,1,24,10,18,8,0,0,25
1,24,5,11,2,6,7,2,5,1,6,24,11,55,10,0,0,40
2,24,1,13,3,1,5,3,1,2,1,24,13,44,9,0,0,40
2,24,1,5,3,6,9,3,1,2,6,24,5,64,9,0,0,15
1,24,14,9,6,5,3,6,14,1,5,24,9,34,11,0,0,75
1,24,5,4,3,5,4,3,5,1,5,24,4,38,10,0,0,60
2,24,1,10,3,1,1,3,1,2,1,24,10,25,9,0,0,8
1,24,5,12,3,1,1,3,5,1,1,24,12,21,10,0,0,40
1,19,2,10,3,5,4,3,2,1,5,19,10,37,2,0,0,53
2,24,5,4,3,2,4,3,5,2,2,24,4,39,10,0,0,40
2,24,5,11,3,6,3,3,5,2,6,24,11,34,10,0,0,50
2,24,3,6,3,6,1,3,3,2,6,24,6,23,13,0,0,45
1,24,5,9,3,5,7,3,5,1,5,24,9,54,10,0,0,40
1,24,15,6,1,6,6,1,15,1,6,24,6,49,14,0,0,70
2,24,1,11,3,4,1,3,1,2,4,24,11,25,9,0,0,40
1,24,6,4,3,5,7,3,6,1,5,24,4,51,12,0,0,50
1,24,1,8,3,2,2,3,1,1,2,24,8,29,9,0,0,35
2,24,3,15,2,4,2,2,3,2,4,24,15,27,13,0,0,48
2,24,1,5,3,3,7,3,1,2,3,24,5,53,9,0,0,40
1,24,3,3,3,5,10,3,3,1,5,24,3,68,13,0,0,55
1,24,1,4,3,5,8,3,1,1,5,24,4,56,9,0,0,40
1,13,7,3,3,6,2,3,7,1,6,13,3,30,16,0,0,40
2,24,1,4,3,2,1,3,1,2,2,24,4,24,9,0,0,48
2,24,4,7,4,2,10,4,4,2,2,24,7,70,5,0,0,25
2,24,5,4,3,1,1,3,5,2,1,24,4,24,10,0,0,40
2,24,6,7,4,6,10,4,6,2,6,24,7,74,12,0,0,20
2,24,5,7,4,6,1,4,5,2,6,24,7,23,10,0,0,25
1,24,15,6,5,5,5,5,15,1,5,24,6,41,14,0,0,55
2,24,1,4,3,1,5,3,1,2,1,24,4,45,9,0,0,19
1,24,1,13,3,5,3,3,1,1,5,24,13,35,9,0,0,40
1,24,1,1,3,6,1,3,1,1,6,24,1,21,9,0,0,40
2,24,16,11,3,2,5,3,16,2,2,24,11,45,7,0,0,25
2,24,16,4,3,6,0,3,16,2,6,24,4,18,7,0,0,30
1,24,3,5,3,6,6,3,3,1,6,24,5,49,13,0,0,25
2,24,14,3,3,1,6,3,14,2,1,24,3,49,11,0,0,36
1,24,3,3,5,5,5,5,3,1,5,24,3,45,13,0,0,37
1,24,1,1,3,3,2,3,1,1,3,24,1,27,9,0,0,40
1,27,5,6,3,5,2,3,5,1,5,27,6,28,10,0,0,40
1,24,3,3,3,5,3,3,3,1,5,24,3,35,13,0,0,45
1,24,5,13,3,6,3,3,5,1,6,24,13,33,10,0,0,40
1,24,16,4,3,5,3,3,16,1,5,24,4,35,7,0,0,35
1,24,1,9,3,3,1,3,1,1,3,24,9,19,9,0,0,40
2,24,5,10,3,6,3,3,5,2,6,24,10,33,10,0,0,28
1,24,1,4,3,6,2,3,1,1,6,24,4,28,9,14084,0,40
2,24,5,11,3,6,6,3,5,2,6,24,11,49,10,0,0,40
1,24,1,7,4,5,9,4,1,1,5,24,7,61,9,0,2603,32
1,24,5,3,1,5,4,1,5,1,5,24,3,39,10,0,0,25
2,24,1,11,3,2,1,3,1,2,2,24,11,22,9,0,0,40
1,24,13,9,3,5,5,3,13,1,5,24,9,42,6,0,0,40
1,24,5,11,3,1,1,3,5,1,1,24,11,22,10,0,0,40
1,24,1,9,3,1,0,3,1,1,1,24,9,18,9,0,0,40
1,24,4,1,5,2,6,5,4,1,2,24,1,49,5,0,2231,40
1,9,7,3,1,5,3,1,7,1,5,9,3,33,16,0,0,40
1,24,1,9,3,5,2,3,1,1,5,24,9,28,9,0,0,45
1,8,8,3,3,3,5,3,8,1,3,8,3,42,4,0,0,35
1,24,5,10,3,1,1,3,5,1,1,24,10,20,10,2176,0,25
1,24,5,15,5,5,6,5,5,1,5,24,15,50,10,0,0,48
1,24,5,6,3,5,3,3,5,1,5,24,6,32,10,0,0,40
2,24,1,1,5,2,3,5,1,2,2,24,1,31,9,0,0,40
1,24,14,10,3,6,2,3,14,1,6,24,10,29,11,0,0,40
1,24,5,10,5,5,6,5,5,1,5,24,10,46,10,0,0,40
1,24,7,3,1,6,3,1,7,1,6,24,3,32,16,0,0,77
2,24,1,11,3,2,9,3,1,2,2,24,11,61,9,0,0,24
1,24,16,9,6,5,5,6,16,1,5,24,9,43,7,0,0,55
2,24,1,1,3,6,3,3,1,2,6,24,1,35,9,0,0,40
1,24,3,3,2,5,4,2,3,1,5,24,3,39,13,0,0,40
1,24,16,7,4,1,0,4,16,1,1,24,7,18,7,0,0,35
1,24,5,8,6,5,5,6,5,1,5,24,8,42,10,0,0,60
2,24,3,3,3,6,1,3,3,2,6,24,3,23,13,0,0,40
1,24,3,4,3,5,3,3,3,1,5,24,4,32,13,0,0,45
1,24,1,12,3,5,7,3,1,1,5,24,12,52,9,0,0,85
1,24,6,14,3,5,4,3,6,1,5,24,14,36,12,0,0,40
1,13,5,3,3,5,4,3,5,1,5,13,3,38,10,0,0,50
2,24,1,4,3,6,6,3,1,2,6,24,4,50,9,0,2444,72
1,24,6,7,4,1,1,4,6,1,1,24,7,23,12,0,0,40
1,24,10,3,3,5,10,3,10,1,5,24,3,71,15,0,0,12
2,24,1,10,3,3,2,3,1,2,3,24,10,27,9,0,0,30
1,24,1,9,3,5,8,3,1,1,5,24,9,56,9,0,0,60
1,24,5,3,6,2,2,6,5,1,2,24,3,28,10,0,0,40
1,24,1,9,3,5,5,3,1,1,5,24,9,45,9,0,0,40
2,24,1,13,3,4,2,3,1,2,4,24,13,28,9,0,0,40
1,24,5,15,5,5,2,5,5,1,5,24,15,28,10,0,0,40
2,24,5,13,3,6,0,3,5,2,6,24,13,18,10,0,0,15
1,24,8,1,3,6,9,3,8,1,6,24,1,62,4,0,0,40
2,24,11,13,3,2,3,3,11,2,2,24,13,35,8,0,0,40
1,24,13,13,3,5,4,3,13,1,5,24,13,39,6,0,0,60
1,24,5,11,3,6,1,3,5,1,6,24,11,24,10,0,0,20
1,24,4,8,3,6,8,3,4,1,6,24,8,58,5,0,0,40
1,24,1,4,3,6,6,3,1,1,6,24,4,48,9,0,0,40
1,24,3,6,3,5,8,3,3,1,5,24,6,57,13,0,0,50
1,24,3,4,3,5,3,3,3,1,5,24,4,31,13,0,0,60
1,24,1,4,3,5,1,3,1,1,5,24,4,25,9,0,0,40
2,24,3,3,3,4,3,3,3,2,4,24,3,34,13,15024,0,36
1,24,8,8,6,5,2,6,8,1,5,24,8,29,4,0,0,72
2,24,6,6,3,2,4,3,6,2,2,24,6,38,12,0,0,40
2,24,5,10,3,1,1,3,5,2,1,24,10,21,10,0,0,40
1,24,1,8,6,5,3,6,1,1,5,24,8,34,9,0,0,70
2,24,3,4,3,2,6,3,3,2,2,24,4,50,13,0,0,32
2,24,1,3,3,2,6,3,1,2,2,24,3,50,9,0,0,40
2,24,14,6,5,2,6,5,14,2,2,24,6,49,11,0,0,45
1,24,3,3,3,6,2,3,3,1,6,24,3,30,13,0,0,70
1,15,15,3,2,5,2,2,15,1,5,15,3,29,14,0,0,20
1,24,5,11,2,6,1,2,5,1,6,24,11,22,10,0,0,20
1,24,1,12,3,5,5,3,1,1,5,24,12,42,9,0,0,50
1,24,5,7,4,1,1,4,5,1,1,24,7,19,10,0,0,40
2,24,5,10,3,2,3,3,5,2,2,24,10,31,10,0,0,48
1,24,3,3,6,5,5,6,3,1,5,24,3,42,13,0,0,21
1,24,5,10,3,1,1,3,5,1,1,24,10,20,10,0,0,20
1,24,1,7,4,5,7,4,1,1,5,24,7,51,9,0,0,40
1,24,13,9,3,5,6,3,13,1,5,24,9,50,6,0,0,40
1,24,4,9,1,1,2,1,4,1,1,24,9,27,5,0,0,40
1,24,16,10,3,6,2,3,16,1,6,24,10,26,7,0,0,40
1,24,1,7,4,5,9,4,1,1,5,24,7,61,9,0,0,40
1,26,5,15,3,1,1,3,5,1,1,26,15,20,10,0,0,40
1,24,5,9,3,5,7,3,5,1,5,24,9,51,10,0,0,40
1,24,1,13,3,5,7,3,1,1,5,24,13,52,9,0,0,40
1,24,1,11,3,6,3,3,1,1,6,24,11,33,9,0,0,38
1,39,3,11,3,5,3,3,3,1,5,39,11,31,13,0,0,60
2,24,5,10,3,4,1,3,5,2,4,24,10,24,10,0,0,40
1,24,3,13,3,5,8,3,3,1,5,24,13,56,13,0,0,40
1,24,5,7,4,1,1,4,5,1,1,24,7,19,10,0,0,40
1,24,16,9,3,5,2,3,16,1,5,24,9,29,7,3942,0,50
2,24,1,4,3,3,0,3,1,2,3,24,4,18,9,1055,0,30
1,24,5,13,3,5,5,3,5,1,5,24,13,43,10,0,0,50
1,24,7,3,2,2,5,2,7,1,2,24,3,43,16,25236,0,64
1,24,1,11,3,5,1,3,1,1,5,24,11,21,9,0,0,40
2,24,1,11,3,4,7,3,1,2,4,24,11,51,9,0,0,40
2,24,16,7,4,3,1,4,16,2,3,24,7,20,7,0,0,39
1,24,5,12,3,5,5,3,5,1,5,24,12,41,10,0,0,65
1,24,5,3,2,5,5,2,5,1,5,24,3,45,10,0,0,40
2,24,1,10,3,6,1,3,1,2,6,24,10,20,9,0,0,30
2,24,3,6,3,4,2,3,3,2,4,24,6,28,13,0,0,60
2,24,15,3,5,4,6,5,15,2,4,24,3,50,14,15024,0,40
1,24,3,9,3,6,6,3,3,1,6,24,9,47,13,0,0,40
1,24,8,8,6,6,10,6,8,1,6,24,8,80,4,0,0,35
2,28,1,11,6,4,6,6,1,2,4,28,11,47,9,0,0,35
1,24,5,7,4,1,1,4,5,1,1,24,7,19,10,0,0,84
1,24,1,4,3,5,5,3,1,1,5,24,4,45,9,0,0,50
1,24,16,1,3,1,0,3,16,1,1,24,1,17,7,0,0,12
1,24,1,9,3,5,4,3,1,1,5,24,9,37,9,0,0,50
2,24,5,13,3,6,2,3,5,2,6,24,13,27,10,0,0,40
1,24,11,10,3,1,0,3,11,1,1,24,10,17,8,0,0,16
1,24,1,8,6,1,0,6,1,1,1,24,8,18,9,0,0,40
1,24,1,1,3,5,8,3,1,1,5,24,1,57,9,0,0,40
2,24,1,11,3,2,2,3,1,2,2,24,11,26,9,0,0,40
2,24,15,6,3,1,2,3,15,2,1,24,6,26,14,0,0,40
1,24,3,3,6,5,4,6,3,1,5,24,3,36,13,0,0,45
1,24,1,8,3,5,7,3,1,1,5,24,8,51,9,0,0,80
1,24,5,10,3,6,4,3,5,1,6,24,10,38,10,0,0,40
1,24,12,7,4,5,10,4,12,1,5,24,7,77,3,0,0,20
1,24,1,9,3,6,7,3,1,1,6,24,9,51,9,0,0,40
1,24,16,1,3,6,1,3,16,1,6,24,1,24,7,0,0,40
1,24,1,8,3,6,3,3,1,1,6,24,8,35,9,0,0,65
1,24,13,7,4,6,3,4,13,1,6,24,7,35,6,0,0,99
1,24,3,6,1,5,7,1,3,1,5,24,6,51,13,15024,0,40
1,24,3,6,3,5,2,3,3,1,5,24,6,28,13,0,0,40
1,24,1,12,3,5,4,3,1,1,5,24,12,37,9,0,0,40
1,24,1,6,3,5,5,3,1,1,5,24,6,43,9,0,0,40
1,24,1,1,3,6,1,3,1,1,6,24,1,23,9,0,0,30
2,8,3,4,3,4,5,3,3,2,4,8,4,42,13,0,0,40
2,24,5,11,3,4,8,3,5,2,4,24,11,58,10,0,0,40
2,24,1,10,5,4,7,5,1,2,4,24,10,52,9,0,0,20
2,24,1,4,3,6,2,3,1,2,6,24,4,29,9,0,0,50
1,24,5,9,3,5,2,3,5,1,5,24,9,27,10,0,0,60
2,37,5,11,3,1,2,3,5,2,1,37,11,28,10,0,0,40
1,24,6,9,3,5,8,3,6,1,5,24,9,59,12,7298,0,20
1,24,1,1,3,1,2,3,1,1,1,24,1,28,9,0,0,40
1,24,5,9,3,6,1,3,5,1,6,24,9,24,10,0,0,40
1,24,13,1,3,6,1,3,13,1,6,24,1,20,6,0,0,40
1,24,3,6,3,5,7,3,3,1,5,24,6,54,13,0,0,40
1,24,1,10,3,6,9,3,1,1,6,24,10,65,9,0,0,25
1,24,5,7,4,1,0,4,5,1,1,24,7,18,10,0,0,30
1,24,5,9,3,5,4,3,5,1,5,24,9,38,10,0,0,40
1,24,1,13,3,5,2,3,1,1,5,24,13,29,9,0,0,40
2,24,1,11,3,1,2,3,1,2,1,24,11,27,9,0,0,40
1,24,15,10,3,5,4,3,15,1,5,24,10,36,14,0,0,40
1,24,1,15,2,5,7,2,1,1,5,24,15,55,9,0,0,40
1,19,12,13,3,6,1,3,12,1,6,19,13,22,3,0,0,30
2,24,3,3,3,6,2,3,3,2,6,24,3,28,13,0,0,40
2,24,5,4,3,1,1,3,5,2,1,24,4,20,10,0,0,30
1,24,3,3,3,5,1,3,3,1,5,24,3,24,13,3908,0,40
1,24,15,6,3,5,4,3,15,1,5,24,6,36,14,15024,0,50
1,24,1,4,1,5,10,1,1,1,5,24,4,68,9,0,0,40
1,24,1,4,6,6,6,6,1,1,6,24,4,49,9,0,0,50
1,24,8,13,3,1,0,3,8,1,1,24,13,18,4,0,0,40
2,24,7,3,6,6,6,6,7,2,6,24,3,50,16,0,0,60
2,24,11,5,3,2,4,3,11,2,2,24,5,37,8,0,0,40
1,24,15,6,3,5,8,3,15,1,5,24,6,60,14,0,0,50
1,24,5,9,3,5,5,3,5,1,5,24,9,43,10,0,0,40
2,24,7,3,1,4,5,1,7,2,4,24,3,43,16,0,0,70
2,24,16,5,3,1,0,3,16,2,1,24,5,17,7,0,0,9
